index,PM25,PM10,CO,NO2,SO2,O3,predicted_PM25,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,season_spring,season_summer,season_winter,avgtemp,avgrh,minrh,avgws,maxws,maxwswd,extremews,extremewswd,daylight,precipitation
1461,3.9908341858524357,4.867534450455582,7.496097345175956,3.571221410645704,2.7536607123542622,2.917770732084279,4.903964789109598,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1796489366609018,-1.597813428311083,-0.754984248160467,1.518507184388691,0.27490473430363893,-1.1194294726661478,0.35252409564829174,-1.3437746049289003,-1.2556771481988338,-0.3557274204398976
1462,4.3489867805956814,4.882801922586371,7.208600337960199,3.5085558999826545,2.7536607123542622,3.258096538021482,5.282697563703559,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.2767136282743043,-0.2666729260224096,0.3425180784864116,1.2019964960427607,-0.2812831324105608,-1.3495440319622802,-0.27672138498827187,-1.3437746049289003,-1.2556771481988338,-0.3557274204398976
1463,4.272490747605575,4.983606621708336,7.333676395657684,3.5403794457954922,3.0252910757955354,2.6026896854443837,5.5976029957838,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.5326114516187292,-0.5861466465716912,-0.44830827065830703,-0.7833297410528632,-1.140846199150688,-0.8893149133700154,-1.4097673366512316,-0.6436157821924405,-1.2556771481988338,-0.3557274204398976
1464,4.507557357121091,5.375278407684165,7.6783263565068856,3.85946575468947,3.122364924487357,2.9831534913471307,5.361541127493551,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.4884911372490008,-1.2783397077618013,-0.31226170318424284,-1.2701777002702244,-0.4329707324235245,-0.8893149133700154,-0.6073802332911629,-0.8770020564379272,-1.2556771481988338,-0.3557274204398976
1465,5.072043922224899,5.537334267018537,7.796057974316123,3.903990833730882,3.0587070727153796,3.1023420086122493,5.459563680447176,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.67379645760186,-0.4796554063885973,-0.06712630022226108,-0.9378156753013605,-1.2419712658259972,0.9516015609990436,-1.5885942480371922,0.2899293147895058,-1.2556771481988338,-0.3557274204398976
1466,5.217649463480582,5.472270673671475,7.719129840906732,3.7125959807312525,2.8791984572980396,3.548179572010801,5.440480776842162,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.6032039546102945,-0.4264097862970504,-0.5952497577054289,-1.4497267626719523,-0.584658332436488,-0.659200354073883,-1.0310808463430148,-0.6436157821924405,-1.2556771481988338,-0.3557274204398976
1467,5.184588601219693,4.941642422609304,6.898714534329988,3.0689827352935835,1.9878743481543455,3.855452653939752,5.284455600420824,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1708248737869562,-0.745883506846332,0.09738267552442982,0.3555378958210234,-0.7363459324494518,1.181716120295176,-0.741828337282809,0.9900881375259656,-1.2556771481988338,-0.3557274204398976
1468,3.856510295497887,4.543294782270004,6.580639137284949,3.017493765335504,1.7749523509116738,3.8815637979434374,4.526696163368647,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.426722697131381,-1.2250940876702543,-1.2283039774155935,1.9430224721915437,2.7019063345110568,1.6419452388874407,1.9877724779479715,1.6902469602624253,0.5728020813251977,-0.3557274204398976
1469,3.459466289786131,4.0943445622221,6.447305862541213,3.0689827352935835,2.4423470353692043,3.828641396489095,4.079137359688247,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.400250508509544,-1.9172871488603644,-1.7207799350279578,1.6661247631024179,2.651343801173402,1.872059798183573,2.177639203677251,1.9236332345079117,0.6202950483258219,-0.3557274204398976
1470,3.6506582412937387,4.356708826689592,6.580639137284949,3.2519236789144013,2.379546134130174,3.58351893845611,4.236139628084641,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.5414355144926748,-2.0237783890434584,-1.1233732151885976,0.3555378958210234,0.42659233431660243,1.872059798183573,0.8951186128259518,1.9236332345079117,0.7152809823270704,-0.3557274204398976
1471,3.8308129500026027,5.159055299214529,7.444833273892193,3.6858749450936377,3.0587070727153796,3.1023420086122493,4.653958597963252,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.8238055264589368,-1.9172871488603644,-1.2283039774155935,0.3555378958210234,-0.07903299905994292,-0.8893149133700154,0.0549928268625731,-0.6436157821924405,0.6677880153264459,-0.3557274204398976
1472,4.812184355372417,5.583496308781699,7.83241092718792,3.903990833730882,3.091042453358316,2.772588722239781,4.800287971729188,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.6208520803581863,-1.4380765680364422,-1.1233732151885976,0.3555378958210234,0.27490473430363893,0.7214870017029112,0.35252409564829174,0.9900881375259656,0.5965485648255097,-0.3557274204398976
1473,5.249652194566756,5.811140992976701,7.9966538754626075,4.147569323459399,2.917770732084279,2.772588722239781,5.514869949714379,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.5590836402405661,-0.21342730593086265,0.14909844918105325,-2.0551890706817586,-1.3430963325013061,0.031143323814514078,-1.7142711372723098,0.2899293147895058,0.38283021332270095,-0.3557274204398976
1474,5.474369310328396,5.488937726156687,7.75833346749091,3.946617650192645,2.5572273113676265,3.044522437723423,5.45161553628206,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.4355467600053267,-0.05369044565622185,0.09738267552442982,-1.0998404293987936,-1.0397211324753788,-0.8893149133700154,-1.1873412277869326,-0.8770020564379272,-0.4482967091882225,-0.3557274204398976
1475,5.178970608915471,5.298317366548036,7.544861068658458,3.7639869266007415,2.917770732084279,3.392829131991639,5.271149784671623,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3031858168961414,-0.6926378867547851,0.04416768695405716,0.6622957174880416,-0.23072059907290643,-1.3495440319622802,-0.19964713623655955,-1.3437746049289003,-1.2556771481988338,-0.3557274204398976
1476,4.6443908991413725,5.7745515455444085,7.9658927350845286,3.987501466604052,3.122364924487357,2.505525936990736,5.35498497956239,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3649542570137612,-0.799129126937879,-0.5203092071745664,-0.3588144532500102,-0.8374709991247608,-1.1194294726661478,-0.6073802332911629,-1.1103883306834137,0.169111861819892,-0.3557274204398976
1477,5.2390980068880655,5.9615206707349095,8.083637203141548,3.946617650192645,2.990719731730447,3.2088254890146994,5.543445277875913,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.4620189486271638,-0.37316416620550347,0.19939717254743344,-0.7833297410528632,-0.9385960658000699,-1.1194294726661478,-1.2964150419735034,-1.1103883306834137,-1.2556771481988338,-0.3557274204398976
1478,5.503296947234575,5.878855602725328,8.083637203141548,4.132924044189576,3.2386784521643803,3.044522437723423,5.0943209931412605,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3031858168961414,-0.6393922666632381,-0.5203092071745664,0.6622957174880416,0.47715486765425724,0.7214870017029112,0.5644597645230621,0.756701863280479,-0.2820713246860379,-0.3557274204398976
1479,5.4359030295006,5.605802066295998,7.83241092718792,4.102973888920155,2.990719731730447,3.1570004211501135,5.4326450260367345,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3296580055179785,-0.5329010264801443,-0.9299535858832392,-1.0998404293987936,-0.9891585991377245,0.26125788311064646,-1.1873412277869326,0.05654304054401923,-0.11584594018385319,-0.3557274204398976
1480,5.2548878086207,4.543294782270004,6.898714534329988,3.2519236789144013,2.163323025660538,3.1023420086122493,5.210019861669648,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3031858168961414,-0.31991854611395654,-0.44830827065830703,0.5631585431057256,0.17377966762832978,-0.8893149133700154,0.25671046884563814,-0.8770020564379272,-1.2556771481988338,-0.3557274204398976
1481,3.8649313978942956,4.68213122712422,7.13966033596492,3.441699324971485,2.70805020110221,4.2801323269925415,5.282138417130347,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.373778319887707,-0.31991854611395654,0.7521624571950842,1.737543617123793,0.17377966762832978,-1.1194294726661478,0.4146794598834887,-1.1103883306834137,-1.2556771481988338,-0.3557274204398976
1482,4.160444363926624,4.5217885770490405,6.698268054115413,3.2928695047765273,3.091042453358316,3.713572066704308,5.0106538540047305,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.709092709097643,1.1709588164493576,1.2894419863260334,0.017532965981604223,-0.5340957990988334,-0.8893149133700154,-0.5211017950913993,-0.8770020564379272,-1.2556771481988338,1.0813961955378655
1483,3.8897773964808264,5.147494476813453,6.898714534329988,3.6584202466292277,3.5234150143864045,3.6506582412937387,4.843220134140455,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-2.0091108468117964,-0.6926378867547851,-0.5203092071745664,0.017532965981604223,-0.12959553239759727,0.031143323814514078,-0.08775781959258057,-0.8770020564379272,0.7152809823270704,-0.3557274204398976
1484,5.007965065540377,4.927253685157205,7.496097345175956,3.6858749450936377,3.342861804649192,3.6506582412937387,4.992606619318677,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-2.0091108468117964,-0.37316416620550347,-0.5203092071745664,-0.10323847851336326,-0.3318456657482156,-0.42908579477775066,-0.31604325746626494,-0.6436157821924405,0.5490555978248854,-0.3557274204398976
1485,4.548599834499697,5.267858159063328,7.75833346749091,3.7887247890836524,3.6686767467964168,3.4735180432417816,4.782966860321545,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.9208702180723394,-0.8523747470294258,-0.44830827065830703,0.017532965981604223,0.07265460095302105,-0.659200354073883,0.19102325393998512,-0.6436157821924405,0.5253091143245735,-0.3557274204398976
1486,5.1089711948171175,5.3471075307174685,7.635786861395585,3.836437018471551,3.091042453358316,3.305053521109253,5.1071252306536925,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,2.564361395569783,-0.3835376149224138,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.8943980294505025,-0.6926378867547851,-0.44830827065830703,-2.0551890706817586,-0.9891585991377245,0.26125788311064646,-0.12457504415927836,-0.17684323370146737,-1.2556771481988338,-0.3557274204398976
